domain,agent,classification,allowed,rule_source,matched_rule_directive,matched_rule_path,robots_url,robots_status,robots_error
ebay.com,GPTBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,ClaudeBot,Explicitly Blocked,False,explicit,disallow,/,https://www.ebay.com/robots.txt,200,
ebay.com,Google-Extended,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,CCBot,Explicitly Blocked,False,explicit,disallow,/,https://www.ebay.com/robots.txt,200,
ebay.com,Amazonbot,Explicitly Blocked,False,explicit,disallow,/,https://www.ebay.com/robots.txt,200,
ebay.com,Applebot-Extended,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,Bytespider,Explicitly Blocked,False,explicit,disallow,/,https://www.ebay.com/robots.txt,200,
ebay.com,FacebookBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,meta-externalagent,Explicitly Blocked,False,explicit,disallow,/,https://www.ebay.com/robots.txt,200,
ebay.com,OAI-SearchBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,Claude-SearchBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,PerplexityBot,Explicitly Blocked,False,explicit,disallow,/,https://www.ebay.com/robots.txt,200,
ebay.com,YouBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,ChatGPT-User,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
ebay.com,Claude-User,Wildcard Rule (Allowed),True,wildcard,,,https://www.ebay.com/robots.txt,200,
etsy.com,GPTBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,ClaudeBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,Google-Extended,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,CCBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,Amazonbot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,Applebot-Extended,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,Bytespider,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,FacebookBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,meta-externalagent,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,OAI-SearchBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,Claude-SearchBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,PerplexityBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,YouBot,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,ChatGPT-User,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
etsy.com,Claude-User,Wildcard Rule (Allowed),True,wildcard,,,https://www.etsy.com/robots.txt,200,
foodland.com,GPTBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,ClaudeBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,Google-Extended,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,CCBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,Amazonbot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,Applebot-Extended,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,Bytespider,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,FacebookBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,meta-externalagent,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,OAI-SearchBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,Claude-SearchBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,PerplexityBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,YouBot,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,ChatGPT-User,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodland.com,Claude-User,Wildcard Rule (Allowed),True,wildcard,allow,/,https://foodland.com/robots.txt,200,
foodlion.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
foodlion.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://foodlion.com/robots.txt,403,
freshdirect.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
freshdirect.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://freshdirect.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.freshdirect.com', port=443): Read timed out. (read timeout=15.0)"
gianteagle.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
gianteagle.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://gianteagle.com/robots.txt,403,
giantfoodstores.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
giantfoodstores.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://giantfoodstores.com/robots.txt,403,
gopuff.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
gopuff.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://www.gopuff.com/robots.txt,403,
hannaford.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
hannaford.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://hannaford.com/robots.txt,403,
harveyssupermarkets.com,GPTBot,Explicitly Allowed,True,explicit,allow,/,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,ClaudeBot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,Google-Extended,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,CCBot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,Amazonbot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,Applebot-Extended,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,Bytespider,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,FacebookBot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,meta-externalagent,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,OAI-SearchBot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,Claude-SearchBot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,PerplexityBot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,YouBot,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,ChatGPT-User,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
harveyssupermarkets.com,Claude-User,Wildcard Rule (Allowed),True,wildcard,,,https://harveyssupermarkets.com/robots.txt,200,
homedepot.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
homedepot.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://www.homedepot.com/robots.txt,403,
hy-vee.com,GPTBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,ClaudeBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,Google-Extended,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,CCBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,Amazonbot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,Applebot-Extended,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,Bytespider,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,FacebookBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,meta-externalagent,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,OAI-SearchBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,Claude-SearchBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,PerplexityBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,YouBot,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,ChatGPT-User,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
hy-vee.com,Claude-User,Wildcard Rule (Allowed),True,wildcard,disallow,,https://www.hy-vee.com/robots.txt,200,
instacart.com,GPTBot,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,ClaudeBot,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,Google-Extended,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,CCBot,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,Amazonbot,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,Applebot-Extended,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,Bytespider,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,FacebookBot,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,meta-externalagent,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,OAI-SearchBot,Explicitly Allowed,True,explicit,allow,/,https://www.instacart.com/robots.txt,200,
instacart.com,Claude-SearchBot,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,PerplexityBot,Explicitly Blocked,False,explicit,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,YouBot,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
instacart.com,ChatGPT-User,Explicitly Allowed,True,explicit,allow,/,https://www.instacart.com/robots.txt,200,
instacart.com,Claude-User,Wildcard Rule (Blocked),False,wildcard,disallow,/,https://www.instacart.com/robots.txt,200,
kohls.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,meta-externalagent,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,OAI-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,Claude-SearchBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,PerplexityBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,YouBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,ChatGPT-User,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kohls.com,Claude-User,No Matching Rules (Implicitly Allowed),True,none,,,https://kohls.com/robots.txt,403,
kroger.com,GPTBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
kroger.com,ClaudeBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
kroger.com,Google-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
kroger.com,CCBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
kroger.com,Amazonbot,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
kroger.com,Applebot-Extended,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
kroger.com,Bytespider,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
kroger.com,FacebookBot,No Matching Rules (Implicitly Allowed),True,none,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)"
